function_name,basicblock_id,has_tracing_call,number_of_instructions,instructions
GCTM,bb_0,false,17,"	pushq	%rbp; 	pushq	%r15; 	pushq	%r14; 	pushq	%r13; 	pushq	%r12; 	pushq	%rbx; 	subq	$24, %rsp; 	movq	24(%rdi), %r14; 	movq	%rdi, %rbx; 	movq	%r14, %rdi; 	callq	udata2finalize; 	movq	%rax, %r15; 	movzbl	8(%rax), %r12d; 	movl	%r12d, %eax; 	andl	$15, %eax; 	cmpq	$7, %rax; 	je	.LBB214_3"
GCTM,bb_1,false,2,"	cmpl	$5, %eax; 	jne	.LBB214_4"
GCTM,bb_2,false,11,"	leaq	40(%r15), %rax; 	jmp	.LBB214_5; 	leaq	24(%r15), %rax; 	jmp	.LBB214_5; 	movq	24(%rbx), %rcx; 	leaq	(%rcx,%rax,8), %rax; 	addq	$480, %rax; 	movq	(%rax), %rdi; 	movq	24(%rbx), %rax; 	testq	%rdi, %rdi; 	je	.LBB214_7"
GCTM,bb_3,false,43,"	movq	296(%rax), %rsi; 	callq	luaH_getshortstr; 	testb	$15, 8(%rax); 	jne	.LBB214_9; 	jmp	.LBB214_13; 	addq	$80, %rax; 	testb	$15, 8(%rax); 	je	.LBB214_13; 	orb	$64, %r12b; 	movzbl	11(%rbx), %ecx; 	movb	%cl, 14(%rsp); 	movzbl	106(%r14), %r13d; 	movl	%r13d, %ecx; 	orb	$2, %cl; 	movb	%cl, 106(%r14); 	movb	$0, 11(%rbx); 	movq	16(%rbx), %rcx; 	leaq	16(%rcx), %rdx; 	movq	%rdx, 16(%rbx); 	movq	(%rax), %rdx; 	movq	%rdx, (%rcx); 	movzbl	8(%rax), %eax; 	movb	%al, 8(%rcx); 	movq	16(%rbx), %rax; 	leaq	16(%rax), %rcx; 	movq	%rcx, 16(%rbx); 	movq	%r15, (%rax); 	movb	%r12b, 8(%rax); 	movq	32(%rbx), %r15; 	orw	$128, 62(%r15); 	movq	16(%rbx), %rax; 	movq	%rax, 16(%rsp); 	movq	48(%rbx), %rbp; 	movzbl	11(%rbx), %eax; 	movb	%al, 15(%rsp); 	movq	168(%rbx), %r12; 	movq	$0, 168(%rbx); 	movl	$dothecall, %esi; 	movq	%rbx, %rdi; 	xorl	%edx, %edx; 	callq	luaD_rawrunprotected; 	testl	%eax, %eax; 	jne	.LBB214_10"
GCTM,bb_4,false,40,"	movq	%r12, 168(%rbx); 	movq	32(%rbx), %rax; 	andw	$-129, 62(%rax); 	movzbl	14(%rsp), %eax; 	movb	%al, 11(%rbx); 	movb	%r13b, 106(%r14); 	addq	$24, %rsp; 	popq	%rbx; 	popq	%r12; 	popq	%r13; 	popq	%r14; 	popq	%r15; 	popq	%rbp; 	retq; 	movq	16(%rsp), %rsi; 	subq	%rbp, %rsi; 	addq	$-32, %rsi; 	movq	%r15, 32(%rbx); 	movzbl	15(%rsp), %ecx; 	movb	%cl, 11(%rbx); 	movq	%rbx, %rdi; 	movq	%rsi, %r15; 	movl	%eax, %edx; 	callq	luaD_closeprotected; 	movl	%eax, %ebp; 	addq	48(%rbx), %r15; 	movq	%rbx, %rdi; 	movl	%eax, %esi; 	movq	%r15, %rdx; 	callq	luaD_seterrorobj; 	movq	%rbx, %rdi; 	callq	luaD_shrinkstack; 	movq	%r12, 168(%rbx); 	movq	32(%rbx), %rax; 	andw	$-129, 62(%rax); 	movzbl	14(%rsp), %eax; 	movb	%al, 11(%rbx); 	movb	%r13b, 106(%r14); 	testl	%ebp, %ebp; 	je	.LBB214_13"
GCTM,bb_5,false,5,"	movl	$.L.str.40.831, %esi; 	movq	%rbx, %rdi; 	callq	luaE_warnerror; 	addq	$-16, 16(%rbx); 	jmp	.LBB214_13"
__yk_opt_GCTM,bb_0,false,23,"	pushq	%rbp; 	pushq	%r15; 	pushq	%r14; 	pushq	%r13; 	pushq	%r12; 	pushq	%rbx; 	subq	$24, %rsp; 	movq	%rdi, %rbx; 	movq	24(%rdi), %r15; 	movq	112(%r15), %rcx; 	movq	176(%r15), %rax; 	movq	(%rax), %rdx; 	movq	%rdx, 176(%r15); 	movq	%rcx, (%rax); 	movq	%rax, 112(%r15); 	movzbl	9(%rax), %ecx; 	movl	%ecx, %edx; 	andb	$-65, %dl; 	movb	%dl, 9(%rax); 	movzbl	101(%r15), %edx; 	addb	$-3, %dl; 	cmpb	$3, %dl; 	ja	.LBB958_2"
__yk_opt_GCTM,bb_1,false,9,"	andb	$-121, %cl; 	movzbl	100(%r15), %edx; 	andb	$24, %dl; 	orb	%cl, %dl; 	movb	%dl, 9(%rax); 	jmp	.LBB958_4; 	andb	$7, %cl; 	cmpb	$3, %cl; 	jne	.LBB958_4"
__yk_opt_GCTM,bb_2,false,6,"	movq	%rax, 216(%r15); 	movzbl	8(%rax), %edx; 	movl	%edx, %ecx; 	andl	$15, %ecx; 	cmpq	$7, %rcx; 	je	.LBB958_7"
__yk_opt_GCTM,bb_3,false,2,"	cmpl	$5, %ecx; 	jne	.LBB958_8"
__yk_opt_GCTM,bb_4,false,9,"	leaq	40(%rax), %rcx; 	jmp	.LBB958_9; 	leaq	24(%rax), %rcx; 	jmp	.LBB958_9; 	leaq	(%r15,%rcx,8), %rcx; 	addq	$480, %rcx; 	movq	(%rcx), %rdi; 	testq	%rdi, %rdi; 	je	.LBB958_15"
__yk_opt_GCTM,bb_5,false,17,"	movzbl	11(%rdi), %ecx; 	movl	$-1, %r8d; 	shll	%cl, %r8d; 	movq	296(%r15), %rsi; 	notl	%r8d; 	andl	12(%rsi), %r8d; 	leaq	(%r8,%r8,2), %rcx; 	shlq	$3, %rcx; 	addq	24(%rdi), %rcx; 	jmp	.LBB958_11; 	movslq	12(%rcx), %rdi; 	leaq	(%rdi,%rdi,2), %r8; 	leaq	(%rcx,%r8,8), %rcx; 	testq	%rdi, %rdi; 	je	.LBB958_14; 	cmpb	$68, 9(%rcx); 	jne	.LBB958_13"
__yk_opt_GCTM,bb_6,false,45,"	cmpq	%rsi, 16(%rcx); 	jne	.LBB958_13; 	jmp	.LBB958_16; 	movl	$absentkey, %ecx; 	testb	$15, 8(%rcx); 	jne	.LBB958_17; 	jmp	.LBB958_21; 	leaq	80(%r15), %rcx; 	testb	$15, 8(%rcx); 	je	.LBB958_21; 	orb	$64, %dl; 	movzbl	11(%rbx), %esi; 	movb	%sil, 14(%rsp); 	movzbl	106(%r15), %r12d; 	movl	%r12d, %esi; 	orb	$2, %sil; 	movb	%sil, 106(%r15); 	movb	$0, 11(%rbx); 	movq	16(%rbx), %rsi; 	leaq	16(%rsi), %rdi; 	movq	%rdi, 16(%rbx); 	movq	(%rcx), %rdi; 	movq	%rdi, (%rsi); 	movzbl	8(%rcx), %ecx; 	movb	%cl, 8(%rsi); 	movq	16(%rbx), %rcx; 	leaq	16(%rcx), %rsi; 	movq	%rsi, 16(%rbx); 	movq	%rax, (%rcx); 	movb	%dl, 8(%rcx); 	movq	32(%rbx), %r14; 	orw	$128, 62(%r14); 	movq	16(%rbx), %rax; 	movq	%rax, 16(%rsp); 	movq	48(%rbx), %r13; 	movzbl	11(%rbx), %eax; 	movb	%al, 15(%rsp); 	movq	168(%rbx), %rbp; 	movq	$0, 168(%rbx); 	movl	$dothecall, %esi; 	movq	%rbx, %rdi; 	xorl	%edx, %edx; 	callq	__yk_opt_luaD_rawrunprotected; 	testl	%eax, %eax; 	jne	.LBB958_18"
__yk_opt_GCTM,bb_7,false,40,"	movq	%rbp, 168(%rbx); 	movq	32(%rbx), %rax; 	andw	$-129, 62(%rax); 	movzbl	14(%rsp), %eax; 	movb	%al, 11(%rbx); 	movb	%r12b, 106(%r15); 	addq	$24, %rsp; 	popq	%rbx; 	popq	%r12; 	popq	%r13; 	popq	%r14; 	popq	%r15; 	popq	%rbp; 	retq; 	movq	16(%rsp), %rsi; 	subq	%r13, %rsi; 	addq	$-32, %rsi; 	movq	%r14, 32(%rbx); 	movzbl	15(%rsp), %ecx; 	movb	%cl, 11(%rbx); 	movq	%rbx, %rdi; 	movq	%rsi, %r13; 	movl	%eax, %edx; 	callq	__yk_opt_luaD_closeprotected; 	movl	%eax, %r14d; 	addq	48(%rbx), %r13; 	movq	%rbx, %rdi; 	movl	%eax, %esi; 	movq	%r13, %rdx; 	callq	__yk_opt_luaD_seterrorobj; 	movq	%rbx, %rdi; 	callq	__yk_opt_luaD_shrinkstack; 	movq	%rbp, 168(%rbx); 	movq	32(%rbx), %rax; 	andw	$-129, 62(%rax); 	movzbl	14(%rsp), %eax; 	movb	%al, 11(%rbx); 	movb	%r12b, 106(%r15); 	testl	%r14d, %r14d; 	je	.LBB958_21"
__yk_opt_GCTM,bb_8,false,5,"	movl	$.L.str.40.831, %esi; 	movq	%rbx, %rdi; 	callq	__yk_opt_luaE_warnerror; 	addq	$-16, 16(%rbx); 	jmp	.LBB958_21"
__yk_opt_addk,bb_0,false,20,"	pushq	%rbp; 	pushq	%r15; 	pushq	%r14; 	pushq	%r13; 	pushq	%r12; 	pushq	%rbx; 	subq	$56, %rsp; 	movq	%rdx, %r15; 	movq	%rsi, %r13; 	movq	%rdi, %r12; 	movq	(%rdi), %rbp; 	movq	16(%rdi), %rax; 	movq	56(%rax), %rcx; 	movq	%rcx, 16(%rsp); 	movq	80(%rax), %rdi; 	callq	__yk_opt_luaH_get; 	movzbl	8(%rax), %edx; 	cmpb	$3, %dl; 	movq	%r15, 48(%rsp); 	jne	.LBB1051_5"
__yk_opt_addk,bb_1,false,3,"	movq	(%rax), %rbx; 	cmpl	%ebx, 44(%r12); 	jle	.LBB1051_8"
__yk_opt_addk,bb_2,false,22,"	movq	56(%rbp), %rsi; 	movslq	%ebx, %rcx; 	shlq	$4, %rcx; 	movzbl	8(%r15), %edx; 	xorb	8(%rsi,%rcx), %dl; 	testb	$63, %dl; 	je	.LBB1051_3; 	leaq	20(%rbp), %rcx; 	movl	20(%rbp), %r14d; 	movl	44(%r12), %ebx; 	addq	$44, %r12; 	movslq	%ebx, %r15; 	movq	%r15, 32(%rsp); 	movb	$3, 40(%rsp); 	jmp	.LBB1051_9; 	movq	%rax, %r14; 	addq	%rcx, %rsi; 	xorl	%edi, %edi; 	movq	%r15, %rdx; 	callq	__yk_opt_luaV_equalobj; 	testl	%eax, %eax; 	jne	.LBB1051_26"
__yk_opt_addk,bb_3,false,13,"	movq	%r14, %rax; 	movzbl	8(%r14), %edx; 	leaq	20(%rbp), %rcx; 	movl	20(%rbp), %r14d; 	leaq	44(%r12), %rsi; 	movq	%rsi, 24(%rsp); 	movl	44(%r12), %esi; 	movq	%rsi, %rbx; 	movslq	%esi, %r15; 	movq	%r15, 32(%rsp); 	movb	$3, 40(%rsp); 	cmpb	$32, %dl; 	jne	.LBB1051_6"
__yk_opt_addk,bb_4,false,25,"	movq	16(%r12), %rax; 	movq	80(%rax), %rsi; 	leaq	32(%rsp), %rax; 	movq	16(%rsp), %rdi; 	movq	%r13, %rdx; 	movq	%rcx, %r12; 	movq	%rax, %rcx; 	callq	__yk_opt_luaH_newkey; 	movq	%r12, %rcx; 	movq	24(%rsp), %r12; 	jmp	.LBB1051_10; 	movq	24(%rsp), %r12; 	movq	%r15, (%rax); 	movb	$3, 8(%rax); 	movq	56(%rbp), %rsi; 	movq	$.L.str.4.338, (%rsp); 	movq	16(%rsp), %rdi; 	movl	%ebx, %edx; 	movl	$16, %r8d; 	movl	$33554431, %r9d; 	callq	__yk_opt_luaM_growaux_; 	movq	%rax, 56(%rbp); 	movslq	20(%rbp), %rdx; 	cmpl	%edx, %r14d; 	jge	.LBB1051_18"
__yk_opt_addk,bb_5,false,8,"	movslq	%r14d, %rcx; 	movl	%edx, %edi; 	subl	%r14d, %edi; 	movq	%rcx, %rsi; 	notq	%rsi; 	addq	%rdx, %rsi; 	andl	$3, %edi; 	je	.LBB1051_15"
__yk_opt_addk,bb_6,false,11,"	movq	%rcx, %r8; 	shlq	$4, %r8; 	addq	%rax, %r8; 	addq	$8, %r8; 	negq	%rdi; 	xorl	%r9d, %r9d; 	movb	$0, (%r8); 	addq	$16, %r8; 	decq	%r9; 	cmpq	%r9, %rdi; 	jne	.LBB1051_13"
__yk_opt_addk,bb_7,false,3,"	subq	%r9, %rcx; 	cmpq	$3, %rsi; 	jb	.LBB1051_18"
__yk_opt_addk,bb_8,false,21,"	movq	%rcx, %rsi; 	shlq	$4, %rsi; 	addq	%rax, %rsi; 	addq	$56, %rsi; 	subq	%rdx, %rcx; 	movb	$0, -48(%rsi); 	movb	$0, -32(%rsi); 	movb	$0, -16(%rsi); 	movb	$0, (%rsi); 	addq	$64, %rsi; 	addq	$4, %rcx; 	jne	.LBB1051_17; 	shlq	$4, %r15; 	movq	48(%rsp), %rdx; 	movq	(%rdx), %rcx; 	movq	%rcx, (%rax,%r15); 	movzbl	8(%rdx), %ecx; 	movb	%cl, 8(%rax,%r15); 	incl	(%r12); 	testb	$64, %cl; 	je	.LBB1051_26"
__yk_opt_addk,bb_9,false,3,"	movzbl	9(%rbp), %eax; 	testb	$32, %al; 	je	.LBB1051_26"
__yk_opt_addk,bb_10,false,3,"	movq	(%rdx), %r14; 	testb	$24, 9(%r14); 	je	.LBB1051_26"
__yk_opt_addk,bb_11,false,4,"	movq	16(%rsp), %rcx; 	movq	24(%rcx), %rdi; 	cmpb	$2, 101(%rdi); 	ja	.LBB1051_24"
__yk_opt_addk,bb_12,false,4,"	movq	%r14, %rsi; 	callq	__yk_opt_reallymarkobject; 	testb	$6, 9(%rbp); 	je	.LBB1051_26"
__yk_opt_addk,bb_13,false,7,"	movzbl	9(%r14), %eax; 	andb	$-8, %al; 	orb	$2, %al; 	movb	%al, 9(%r14); 	jmp	.LBB1051_26; 	cmpb	$0, 102(%rdi); 	jne	.LBB1051_26"
__yk_opt_addk,bb_14,false,14,"	andb	$-57, %al; 	movzbl	100(%rdi), %ecx; 	andb	$24, %cl; 	orb	%al, %cl; 	movb	%cl, 9(%rbp); 	movl	%ebx, %eax; 	addq	$56, %rsp; 	popq	%rbx; 	popq	%r12; 	popq	%r13; 	popq	%r14; 	popq	%r15; 	popq	%rbp; 	retq"
__yk_opt_addnum2buff,bb_0,false,10,"	pushq	%rbp; 	pushq	%r15; 	pushq	%r14; 	pushq	%r12; 	pushq	%rbx; 	movq	%rsi, %r14; 	movq	%rdi, %rbx; 	movl	12(%rdi), %edx; 	cmpl	$156, %edx; 	jl	.LBB987_5"
__yk_opt_addnum2buff,bb_1,false,12,"	leaq	16(%rbx), %rsi; 	movq	(%rbx), %r15; 	movq	16(%r15), %r12; 	movq	%r15, %rdi; 	callq	__yk_opt_luaS_newlstr; 	movq	%rax, (%r12); 	movzbl	8(%rax), %eax; 	orb	$64, %al; 	movb	%al, 8(%r12); 	addq	$16, 16(%r15); 	cmpl	$0, 8(%rbx); 	je	.LBB987_2"
__yk_opt_addnum2buff,bb_2,false,12,"	movq	%r15, %rdi; 	movl	$2, %esi; 	callq	__yk_opt_luaV_concat; 	jmp	.LBB987_4; 	movl	$1, 8(%rbx); 	movl	$0, 12(%rbx); 	xorl	%edx, %edx; 	movslq	%edx, %rax; 	leaq	(%rbx,%rax), %r15; 	addq	$16, %r15; 	cmpb	$3, 8(%r14); 	jne	.LBB987_7"
__yk_opt_addnum2buff,bb_3,false,20,"	movq	(%r14), %rcx; 	movl	$44, %esi; 	movl	$.L.str.46.968, %edx; 	movq	%r15, %rdi; 	xorl	%eax, %eax; 	callq	snprintf; 	movl	%eax, %ebp; 	jmp	.LBB987_9; 	movsd	(%r14), %xmm0; 	movl	$44, %esi; 	movl	$.L.str.38.830, %edx; 	movq	%r15, %rdi; 	movb	$1, %al; 	callq	snprintf; 	movl	%eax, %ebp; 	movl	$.L.str.10.176, %esi; 	movq	%r15, %rdi; 	callq	strspn; 	cmpb	$0, (%r15,%rax); 	jne	.LBB987_9"
__yk_opt_addnum2buff,bb_4,false,14,"	callq	localeconv; 	movq	(%rax), %rax; 	movzbl	(%rax), %eax; 	movslq	%ebp, %rcx; 	movb	%al, (%r15,%rcx); 	addl	$2, %ebp; 	movb	$48, 1(%r15,%rcx); 	addl	%ebp, 12(%rbx); 	popq	%rbx; 	popq	%r12; 	popq	%r14; 	popq	%r15; 	popq	%rbp; 	retq"
__yk_opt_addstr2buff,bb_0,false,12,"	pushq	%r15; 	pushq	%r14; 	pushq	%r13; 	pushq	%r12; 	pushq	%rbx; 	movq	%rdx, %r14; 	movq	%rsi, %r15; 	movq	%rdi, %rbx; 	movl	12(%rdi), %eax; 	movslq	%eax, %rdx; 	cmpq	$199, %r14; 	ja	.LBB986_7"
__yk_opt_addstr2buff,bb_1,false,4,"	movl	$199, %ecx; 	subl	%eax, %ecx; 	cmpl	%r14d, %ecx; 	jge	.LBB986_6"
__yk_opt_addstr2buff,bb_2,false,12,"	leaq	16(%rbx), %rsi; 	movq	(%rbx), %r12; 	movq	16(%r12), %r13; 	movq	%r12, %rdi; 	callq	__yk_opt_luaS_newlstr; 	movq	%rax, (%r13); 	movzbl	8(%rax), %eax; 	orb	$64, %al; 	movb	%al, 8(%r13); 	addq	$16, 16(%r12); 	cmpl	$0, 8(%rbx); 	je	.LBB986_3"
__yk_opt_addstr2buff,bb_3,false,16,"	movq	%r12, %rdi; 	movl	$2, %esi; 	callq	__yk_opt_luaV_concat; 	jmp	.LBB986_5; 	leaq	16(%rbx), %rsi; 	movq	(%rbx), %r12; 	movq	16(%r12), %r13; 	movq	%r12, %rdi; 	callq	__yk_opt_luaS_newlstr; 	movq	%rax, (%r13); 	movzbl	8(%rax), %eax; 	orb	$64, %al; 	movb	%al, 8(%r13); 	addq	$16, 16(%r12); 	cmpl	$0, 8(%rbx); 	je	.LBB986_8"
__yk_opt_addstr2buff,bb_4,false,19,"	movq	%r12, %rdi; 	movl	$2, %esi; 	callq	__yk_opt_luaV_concat; 	jmp	.LBB986_10; 	movl	$1, 8(%rbx); 	movl	$0, 12(%rbx); 	movq	(%rbx), %r12; 	movq	16(%r12), %r13; 	movq	%r12, %rdi; 	movq	%r15, %rsi; 	movq	%r14, %rdx; 	callq	__yk_opt_luaS_newlstr; 	movq	%rax, (%r13); 	movzbl	8(%rax), %eax; 	orb	$64, %al; 	movb	%al, 8(%r13); 	addq	$16, 16(%r12); 	cmpl	$0, 8(%rbx); 	je	.LBB986_11"
__yk_opt_addstr2buff,bb_5,false,26,"	movq	%r12, %rdi; 	movl	$2, %esi; 	popq	%rbx; 	popq	%r12; 	popq	%r13; 	popq	%r14; 	popq	%r15; 	jmp	__yk_opt_luaV_concat; 	movl	$1, 8(%rbx); 	jmp	.LBB986_12; 	movl	$1, 8(%rbx); 	movl	$0, 12(%rbx); 	xorl	%eax, %eax; 	cltq; 	leaq	(%rbx,%rax), %rdi; 	addq	$16, %rdi; 	movq	%r15, %rsi; 	movq	%r14, %rdx; 	callq	memcpy@PLT; 	addl	%r14d, 12(%rbx); 	popq	%rbx; 	popq	%r12; 	popq	%r13; 	popq	%r14; 	popq	%r15; 	retq"
__yk_opt_adjustlocalvars,bb_0,false,13,"	pushq	%rbp; 	pushq	%r15; 	pushq	%r14; 	pushq	%r13; 	pushq	%r12; 	pushq	%rbx; 	subq	$40, %rsp; 	movl	%esi, 12(%rsp); 	movq	%rdi, 16(%rsp); 	movq	48(%rdi), %r12; 	movzbl	66(%r12), %eax; 	testl	%eax, %eax; 	jle	.LBB1005_2"
__yk_opt_adjustlocalvars,bb_1,false,10,"	decl	%eax; 	movq	16(%r12), %rcx; 	movq	88(%rcx), %rcx; 	movq	(%rcx), %rcx; 	movl	56(%r12), %edx; 	addl	%eax, %edx; 	movslq	%edx, %rdx; 	leaq	(%rdx,%rdx,2), %rdx; 	cmpb	$3, 9(%rcx,%rdx,8); 	je	.LBB1005_1"
__yk_opt_adjustlocalvars,bb_2,false,51,"	leaq	(%rcx,%rdx,8), %rax; 	movzbl	10(%rax), %ebp; 	incl	%ebp; 	cmpl	$0, 12(%rsp); 	jg	.LBB1005_6; 	jmp	.LBB1005_24; 	xorl	%ebp, %ebp; 	cmpl	$0, 12(%rsp); 	jle	.LBB1005_24; 	xorl	%r13d, %r13d; 	jmp	.LBB1005_7; 	cmpb	$0, 102(%rdi); 	je	.LBB1005_21; 	movzwl	64(%r12), %ecx; 	movq	32(%rsp), %rax; 	leaq	(%rax,%r14,8), %rax; 	incl	%ebp; 	leal	1(%rcx), %edx; 	movw	%dx, 64(%r12); 	movw	%cx, 12(%rax); 	incl	%r13d; 	cmpl	12(%rsp), %r13d; 	je	.LBB1005_24; 	movzbl	66(%r12), %eax; 	leal	1(%rax), %ecx; 	movb	%cl, 66(%r12); 	movq	16(%r12), %rcx; 	movq	88(%rcx), %rcx; 	movq	(%rcx), %rdx; 	movslq	56(%r12), %rcx; 	addq	%rax, %rcx; 	leaq	(%rcx,%rcx,2), %r14; 	movb	%bpl, 10(%rdx,%r14,8); 	movq	%rdx, 32(%rsp); 	movq	16(%rdx,%r14,8), %rax; 	movq	%rax, 24(%rsp); 	movq	(%r12), %r15; 	leaq	36(%r15), %rcx; 	movslq	36(%r15), %rbx; 	movq	16(%rsp), %rax; 	movq	56(%rax), %rdi; 	movq	136(%r15), %rsi; 	movswl	64(%r12), %edx; 	movq	$.L.str.96, (%rsp); 	movl	$16, %r8d; 	movl	$32767, %r9d; 	callq	__yk_opt_luaM_growaux_; 	movq	%rax, 136(%r15); 	movslq	36(%r15), %rcx; 	cmpl	%ecx, %ebx; 	jge	.LBB1005_15"
__yk_opt_adjustlocalvars,bb_3,false,5,"	movl	%ecx, %esi; 	subl	%ebx, %esi; 	movq	%rbx, %rdx; 	andl	$3, %esi; 	je	.LBB1005_12"
__yk_opt_adjustlocalvars,bb_4,false,10,"	movq	%rbx, %rdx; 	shlq	$4, %rdx; 	addq	%rax, %rdx; 	negq	%rsi; 	xorl	%edi, %edi; 	movq	$0, (%rdx); 	addq	$16, %rdx; 	decq	%rdi; 	cmpq	%rdi, %rsi; 	jne	.LBB1005_10"
__yk_opt_adjustlocalvars,bb_5,false,6,"	movq	%rbx, %rdx; 	subq	%rdi, %rdx; 	notq	%rbx; 	addq	%rcx, %rbx; 	cmpq	$3, %rbx; 	jb	.LBB1005_15"
__yk_opt_adjustlocalvars,bb_6,false,22,"	movq	%rdx, %rsi; 	shlq	$4, %rsi; 	addq	%rax, %rsi; 	addq	$48, %rsi; 	subq	%rcx, %rdx; 	movq	$0, -48(%rsi); 	movq	$0, -32(%rsi); 	movq	$0, -16(%rsi); 	movq	$0, (%rsi); 	addq	$64, %rsi; 	addq	$4, %rdx; 	jne	.LBB1005_14; 	movswq	64(%r12), %rcx; 	movq	%rcx, %rdx; 	shlq	$4, %rdx; 	movq	24(%rsp), %rbx; 	movq	%rbx, (%rax,%rdx); 	movl	32(%r12), %esi; 	movl	%esi, 8(%rax,%rdx); 	movzbl	9(%r15), %eax; 	testb	$32, %al; 	je	.LBB1005_23"
__yk_opt_adjustlocalvars,bb_7,false,2,"	testb	$24, 9(%rbx); 	je	.LBB1005_23"
__yk_opt_adjustlocalvars,bb_8,false,5,"	movq	16(%rsp), %rcx; 	movq	56(%rcx), %rcx; 	movq	24(%rcx), %rdi; 	cmpb	$2, 101(%rdi); 	ja	.LBB1005_20"
__yk_opt_adjustlocalvars,bb_9,false,4,"	movq	%rbx, %rsi; 	callq	__yk_opt_reallymarkobject; 	testb	$6, 9(%r15); 	je	.LBB1005_22"
__yk_opt_adjustlocalvars,bb_10,false,19,"	movzbl	9(%rbx), %eax; 	andb	$-8, %al; 	orb	$2, %al; 	movb	%al, 9(%rbx); 	jmp	.LBB1005_22; 	andb	$-57, %al; 	movzbl	100(%rdi), %ecx; 	andb	$24, %cl; 	orb	%al, %cl; 	movb	%cl, 9(%r15); 	jmp	.LBB1005_22; 	addq	$40, %rsp; 	popq	%rbx; 	popq	%r12; 	popq	%r13; 	popq	%r14; 	popq	%r15; 	popq	%rbp; 	retq"
__yk_opt_allocupvalue,bb_0,false,8,"	pushq	%r15; 	pushq	%r14; 	pushq	%rbx; 	subq	$16, %rsp; 	movq	%rdi, %rbx; 	movzbl	67(%rdi), %edx; 	cmpl	$255, %edx; 	je	.LBB994_10"
__yk_opt_allocupvalue,bb_1,false,14,"	movq	(%rbx), %r15; 	movq	16(%rbx), %rax; 	leaq	16(%r15), %rcx; 	movslq	16(%r15), %r14; 	movq	56(%rax), %rdi; 	movq	112(%r15), %rsi; 	movq	$.L.str.87, (%rsp); 	movl	$16, %r8d; 	movl	$255, %r9d; 	callq	__yk_opt_luaM_growaux_; 	movq	%rax, 112(%r15); 	movslq	16(%r15), %rcx; 	cmpl	%ecx, %r14d; 	jge	.LBB994_9"
__yk_opt_allocupvalue,bb_2,false,7,"	movl	%ecx, %esi; 	subl	%r14d, %esi; 	movq	%r14, %rdx; 	notq	%rdx; 	addq	%rcx, %rdx; 	andl	$3, %esi; 	je	.LBB994_6"
__yk_opt_allocupvalue,bb_3,false,10,"	movq	%r14, %rdi; 	shlq	$4, %rdi; 	addq	%rax, %rdi; 	negq	%rsi; 	xorl	%r8d, %r8d; 	movq	$0, (%rdi); 	addq	$16, %rdi; 	decq	%r8; 	cmpq	%r8, %rsi; 	jne	.LBB994_4"
__yk_opt_allocupvalue,bb_4,false,3,"	subq	%r8, %r14; 	cmpq	$3, %rdx; 	jb	.LBB994_9"
__yk_opt_allocupvalue,bb_5,false,26,"	movq	%r14, %rdx; 	shlq	$4, %rdx; 	addq	%rax, %rdx; 	addq	$48, %rdx; 	subq	%rcx, %r14; 	movq	$0, -48(%rdx); 	movq	$0, -32(%rdx); 	movq	$0, -16(%rdx); 	movq	$0, (%rdx); 	addq	$64, %rdx; 	addq	$4, %r14; 	jne	.LBB994_8; 	movzbl	67(%rbx), %ecx; 	leal	1(%rcx), %edx; 	movb	%dl, 67(%rbx); 	shll	$4, %ecx; 	addq	%rcx, %rax; 	addq	$16, %rsp; 	popq	%rbx; 	popq	%r14; 	popq	%r15; 	retq; 	movl	$.L.str.87, %edx; 	movq	%rbx, %rdi; 	movl	$255, %esi; 	callq	__yk_opt_errorlimit"
__yk_opt_atomic,bb_0,false,13,"	pushq	%rbp; 	pushq	%r15; 	pushq	%r14; 	pushq	%r13; 	pushq	%r12; 	pushq	%rbx; 	subq	$56, %rsp; 	movq	24(%rdi), %rbx; 	movq	144(%rbx), %r12; 	movq	$0, 144(%rbx); 	movb	$2, 101(%rbx); 	testb	$24, 9(%rdi); 	je	.LBB956_2"
__yk_opt_atomic,bb_1,false,5,"	movq	%rdi, %rsi; 	movq	%rbx, %rdi; 	callq	__yk_opt_reallymarkobject; 	testb	$64, 72(%rbx); 	je	.LBB956_5"
__yk_opt_atomic,bb_2,false,3,"	movq	64(%rbx), %rsi; 	testb	$24, 9(%rsi); 	je	.LBB956_5"
__yk_opt_atomic,bb_3,false,6,"	movq	%rbx, %rdi; 	callq	__yk_opt_reallymarkobject; 	movq	%rbx, %rdi; 	callq	__yk_opt_markmt; 	cmpq	$0, 136(%rbx); 	je	.LBB956_8"
__yk_opt_atomic,bb_4,false,13,"	xorl	%r14d, %r14d; 	movq	%rbx, %rdi; 	callq	__yk_opt_propagatemark; 	addq	%rax, %r14; 	cmpq	$0, 136(%rbx); 	jne	.LBB956_7; 	jmp	.LBB956_9; 	xorl	%r14d, %r14d; 	movq	248(%rbx), %rax; 	xorl	%r15d, %r15d; 	testq	%rax, %rax; 	movq	%r14, 48(%rsp); 	je	.LBB956_27"
__yk_opt_atomic,bb_5,false,4,"	leaq	248(%rbx), %r14; 	jmp	.LBB956_14; 	cmpq	$0, 56(%rax); 	je	.LBB956_15"
